Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
127,160,272,131,12142.555949576525,1048.542637163057,1886.3725590604374,003,0,10,7206.826086956522,2646,301,427,317,57,184.61426636509134,2024-01-01,342,0,1572.2939920425415,0.0,12.80933176936015,84.48906358183932,27.74626366363796
123,159,269,138,11966.289449653808,1195.8997905095932,1748.5792524930932,003,0,10,7086.95652173913,2724,308,423,334,57,209.4649382949212,2024-01-01,353,0,1572.2939920425415,0.0,6.36534563216825,84.48906358183932,27.74726366363796
123,159,269,138,11966.289449653808,1195.8997905095932,1748.5792524930932,003,0,10,7086.95652173913,2724,308,423,334,57,167.26572564860422,2024-01-01,369,0,1572.2939920425415,0.0,4.743531790170632,84.48906358183932,27.748263663637957
122,181,253,143,11792.629779895173,1361.052871672016,1635.5485546753816,003,0,10,6866.086956521739,2782,331,416,352,57,276.3126222987722,2024-01-01,374,0,1572.2939920425415,0.0,8.375154152490964,84.48906358183932,27.74926366363796
122,181,253,143,11792.629779895173,1361.052871672016,1635.5485546753816,003,0,10,6866.086956521739,2782,331,416,352,57,264.0560129193144,2024-01-01,375,0,1572.2939920425415,0.0,17.361202953003076,84.48906358183932,27.75026366363796
122,181,253,143,11621.693807236923,1526.2250773188848,1529.1544304451445,003,0,10,6778.434782608696,2782,331,416,352,57,283.1098818452508,2024-01-01,374,0,1572.2939920425415,0.0,19.638580786183635,84.48906358183932,27.751263663637957
123,176,261,133,11621.693807236923,1526.2250773188848,1529.1544304451445,003,0,10,6778.434782608696,2752,316,423,321,57,300.53974286096013,2024-01-01,347,0,1572.2939920425415,0.0,17.670405614187043,84.48906358183932,27.75226366363796
123,176,261,133,11621.693807236923,1526.2250773188848,1529.1544304451445,003,0,10,6778.434782608696,2752,316,423,321,57,149.4780132533526,2024-01-01,349,0,1572.2939920425415,0.0,23.374382152397732,84.48906358183932,27.75326366363796
120,175,260,141,11453.603486485925,1594.525993565085,1422.7602577347145,003,0,10,6778.608695652174,2598,313,427,317,57,96.72943367538333,2024-01-01,373,0,1572.2939920425415,0.0,15.444772172326719,84.48906358183932,27.754263663637957
120,175,260,141,11453.603486485925,1594.525993565085,1422.7602577347145,003,0,10,6778.608695652174,2598,313,427,317,57,321.09116536875615,2024-01-01,366,0,1572.2939920425415,0.0,8.28522858931091,84.48906358183932,27.75526366363796
123,179,252,140,11288.485944419375,1524.9341847367846,1329.3237669937178,003,0,10,6848.826086956522,2519,320,428,308,57,305.2965308944068,2024-01-01,352,0,1572.2939920425415,0.0,12.63274151083894,84.48906358183932,27.75626366363796
126,172,250,139,11288.485944419375,1524.9341847367846,1329.3237669937178,003,0,10,6848.826086956522,2248,341,408,312,58,302.7647120187971,2024-01-01,337,0,1572.2939920425415,0.0,13.457333947023667,84.48906358183932,27.757263663637957
124,180,233,145,11126.473537764105,1291.8135901105277,1277.5018077754007,003,0,10,6688.695652173913,2081,351,416,282,58,159.35951526348907,2024-01-01,323,0,1402.5138889551163,4.616876125335693,5.9254417304319595,84.48906358183932,27.75826366363796
124,180,233,145,11126.473537764105,1291.8135901105277,1277.5018077754007,003,0,10,6688.695652173913,2081,351,416,282,58,190.6662751060011,2024-01-01,347,0,1402.5138889551163,4.616876125335693,16.515241599434056,84.48906358183932,27.75926366363796
120,178,227,122,10967.703879826144,1065.7196399148402,1262.3100525898003,003,0,10,6826.478260869565,2193,344,430,271,58,222.9425602296041,2024-01-01,378,0,1402.5138889551163,4.616876125335693,20.602569299985085,84.48906358183932,27.760263663637957
120,178,227,122,10967.703879826144,1065.7196399148402,1262.3100525898003,003,0,10,6826.478260869565,2193,344,430,271,58,241.0547372451551,2024-01-01,398,0,1402.5138889551163,4.616876125335693,18.493859471859597,84.48906358183932,27.76126366363796
121,179,209,151,10967.703879826144,1065.7196399148402,1262.3100525898003,003,0,10,6826.478260869565,2319,349,442,323,58,228.4947608084636,2024-01-01,422,0,1402.5138889551163,4.616876125335693,13.727063306482643,84.48906358183932,27.76226366363796
122,157,251,126,10812.319830019394,852.2631213796955,1249.9829955197351,003,0,10,6735.173913043478,2228,340,409,298,57,287.2081578515265,2024-01-01,417,0,1402.5138889551163,4.616876125335693,20.95787335716173,84.48906358183932,27.763263663637957
123,168,237,147,10812.319830019394,852.2631213796955,1249.9829955197351,003,0,10,6735.173913043478,2110,358,405,301,58,287.5378847419911,2024-01-01,409,0,1402.5138889551163,4.616876125335693,15.03476926481605,84.48906358183932,27.76426366363796
123,168,237,147,10660.469440043044,663.7505144713808,1265.6473701483292,003,0,10,6783.217391304348,2110,358,405,301,58,242.6985586236019,2024-01-01,415,0,1402.5138889551163,4.616876125335693,13.87699440805808,84.48906358183932,27.76526366363796
123,160,265,153,10660.469440043044,663.7505144713808,1265.6473701483292,003,0,10,6783.217391304348,2173,333,402,294,57,17.894962923718428,2024-01-01,413,0,1402.5138889551163,4.616876125335693,6.790525847713535,84.48906358183932,27.766263663637957
123,160,265,153,10512.305850015164,498.4865316989958,1328.4907172125277,003,0,10,6722.739130434783,2173,333,402,294,57,44.08891233693007,2024-01-01,397,0,1402.5138889551163,4.616876125335693,17.511752033069644,84.48906358183932,27.76726366363796
123,160,265,153,10512.305850015164,498.4865316989958,1328.4907172125277,003,0,10,6722.739130434783,2173,333,402,294,57,48.496284908861384,2024-01-01,382,0,1402.5138889551163,4.616876125335693,13.727460360464983,84.48906358183932,27.768263663637956
126,160,265,149,10367.987127474504,333.34804242996677,1416.1762059486698,003,0,10,5977.260869565217,2114,343,392,291,56,26.95657833238129,2024-01-01,367,0,1402.5138889551163,4.616876125335693,19.9619855304236,84.48906358183932,27.76926366363796
126,160,265,149,10367.987127474504,333.34804242996677,1416.1762059486698,003,0,10,5977.260869565217,2114,343,392,291,56,32.123565634389486,2024-01-01,327,0,1402.5138889551163,4.616876125335693,18.985947818528103,84.48906358183932,27.77026366363796
124,153,259,133,10367.987127474504,333.34804242996677,1416.1762059486698,011,0,10,5977.260869565217,2148,352,389,276,57,55.46463104994822,2024-01-01,314,0,1402.5138889551163,4.616876125335693,11.303267938817948,84.48906358183932,27.771263663637956
124,153,259,133,10227.67604190065,166.1485026054712,1503.9860256430115,011,0,40,5921.826086956522,2148,352,389,276,57,282.4730781560566,2024-01-01,304,0,1402.5138889551163,4.616876125335693,4.286306061600816,84.48906358183932,27.77226366363796
124,153,259,133,10227.67604190065,166.1485026054712,1503.9860256430115,011,2482,10,5921.826086956522,2148,352,389,276,57,221.31694617864582,2024-01-01,313,0,1402.5138889551163,4.616876125335693,10.977720330770275,84.48906358183932,27.77326366363796
129,157,253,117,10091.539767270127,82.46654108510806,1605.7244602771113,011,2482,10,5847.04347826087,1860,343,404,277,57,199.88344538579486,2024-01-01,362,0,1402.5138889551163,4.616876125335693,23.284573656973944,84.48906358183932,27.774263663637957
121,160,254,159,10091.539767270127,82.46654108510806,1605.7244602771113,011,2482,10,5847.04347826087,2199,343,403,284,57,238.63699982840683,2024-01-01,422,0,1402.5138889551163,4.616876125335693,43.9555415639921,84.48906358183932,27.77526366363796
121,160,254,159,9959.74950522472,331.08169366851104,1736.1768728734405,011,2482,10,6063.608695652174,2199,343,403,284,57,196.56404706182354,2024-01-01,465,0,1402.5138889551163,4.616876125335693,17.79059359232709,84.48906358183932,27.77626366363796
115,181,218,157,9959.74950522472,331.08169366851104,1736.1768728734405,011,2482,10,6063.608695652174,2720,347,434,377,57,158.0181474960688,2024-01-01,483,0,1402.5138889551163,4.616876125335693,13.733636149509985,84.48906358183932,27.777263663637957
115,181,218,157,9832.480021730471,333.13169979748,1873.4210650781874,011,2482,10,6083.95652173913,2720,347,434,377,57,202.96936676202367,2024-01-01,500,0,1402.5138889551163,4.616876125335693,8.006364971398982,84.48906358183932,27.77826366363796
116,180,213,154,9832.480021730471,333.13169979746624,1873.4210650781874,011,2482,10,6083.95652173913,3127,350,437,348,57,243.18012985356,2024-01-01,522,0,1402.5138889551163,4.616876125335693,8.166909558933837,84.48906358183932,27.77926366363796
115,176,218,170,9832.480021730471,333.13169979746624,1873.4210650781874,010,2482,10,6083.95652173913,3181,338,444,307,57,175.03096392031478,2024-01-01,550,0,1402.5138889551163,4.616876125335693,11.927529026147553,84.48906358183932,27.780263663637957
117,174,220,168,9709.909090691837,333.12489361512775,1697.0469406182053,010,2482,10,5919.304347826087,3193,338,442,331,57,295.6541974455977,2024-01-01,527,0,1402.5138889551163,4.616876125335693,54.86171798979133,84.48906358183932,27.78126366363796
117,174,220,168,9709.909090691837,333.12489361512775,1697.0469406182053,010,2482,10,5919.304347826087,3193,338,442,331,57,270.0,2024-01-01,545,0,1402.5138889551163,4.616876125335693,45.69693900856897,84.48906358183932,27.78226366363796
117,172,221,158,9592.216838903503,333.1180869220425,1481.5445194677052,010,2482,10,6070.782608695652,2901,344,435,318,57,205.84631908819185,2024-01-01,601,0,1402.5138889551163,4.616876125335693,41.391883597609315,84.48906358183932,27.783263663637957
117,172,221,158,9592.216838903503,333.1180869220425,1481.5445194677052,013,2482,10,6070.782608695652,2901,344,435,318,57,266.89955981721624,2024-01-01,625,0,1402.5138889551163,4.616876125335693,41.92011459194356,84.48906358183932,27.78426366363796
116,180,214,148,9479.584988028566,375.08740296080816,1266.0420033452745,013,2482,10,6202.608695652174,2978,337,449,376,57,284.7161051847275,2024-01-01,607,0,1402.5138889551163,4.616876125335693,50.445624600216746,84.48906358183932,27.78526366363796
116,180,214,148,9479.584988028566,375.08740296080816,1266.0420033452745,013,2482,10,6202.608695652174,2978,337,449,376,57,285.6694845262362,2024-01-01,595,0,1402.5138889551163,4.616876125335693,37.92422949746526,84.48906358183932,27.786263663637957
116,180,214,148,9372.195991018825,536.8674562000973,1050.5393923284016,013,2482,10,6245.478260869565,2978,337,449,376,57,211.94927798804568,2024-01-01,587,0,1402.5138889551163,4.616876125335693,28.95373695810743,84.48906358183932,27.78726366363796
116,175,219,160,9372.195991018825,536.8674562000973,1050.5393923284016,013,2482,10,6245.478260869565,2584,344,437,349,57,148.34373515857797,2024-01-01,665,0,1402.5138889551163,4.616876125335693,32.11121330607322,84.48906358183932,27.78826366363796
116,175,219,160,9372.195991018825,536.8674562000973,1050.5393923284016,012,2482,10,6245.478260869565,2584,344,437,349,57,120.5312294015336,2024-01-01,693,0,1402.5138889551163,4.616876125335693,27.014446656118714,84.48906358183932,27.789263663637957
116,180,228,169,9270.232062543842,747.9187433823639,835.0366864933968,012,2482,10,6099.347826086957,2808,348,424,347,57,153.49475008331632,2024-01-01,729,0,1402.5138889551163,4.616876125335693,31.592663877712774,84.48906358183932,27.79026366363796
116,179,228,159,9270.232062543842,747.9187433823639,835.0366864933968,012,2482,10,6099.347826086957,2530,348,424,332,57,198.86763575462615,2024-01-01,843,0,1402.5138889551163,4.616876125335693,36.33817102849347,84.48906358183932,27.79126366363796
114,185,228,162,9173.874105619332,976.8101483316923,619.5338859177469,012,2482,10,5934.347826086957,2993,348,423,360,57,175.03042077636022,2024-01-01,922,0,1402.5138889551163,4.616876125335693,46.56495149235375,84.48906358183932,27.792263663637957
114,185,228,162,9173.874105619332,976.8101483316923,619.5338859177469,012,2482,10,5934.347826086957,2993,348,423,360,57,253.03584966622157,2024-01-01,966,0,1402.5138889551163,4.616876125335693,29.021796144088405,84.48906358183932,27.79326366363796
114,186,238,163,9083.300539645561,1213.488230507877,403.8652727626815,012,2482,10,5638.869565217391,3342,300,462,385,56,259.9667593473142,2024-01-01,1002,0,1402.5138889551163,4.616876125335693,24.91862795464786,84.48906358183932,27.79426366363796
114,186,238,163,9083.300539645561,1213.488230507877,403.8652727626815,012,2482,10,5638.869565217391,3342,300,462,385,56,292.7352104180199,2024-01-01,995,0,1402.5138889551163,4.616876125335693,20.65509960393461,84.48906358183932,27.795263663637957
114,184,239,183,8998.686038483997,1454.1559298492473,186.399295250171,012,2482,40,5495.130434782609,3270,293,467,382,56,288.3522176449886,2024-01-01,998,0,1402.5138889551163,4.616876125335693,8.768147208533387,84.48906358183932,27.79626366363796
113,183,241,158,8998.686038483997,1454.1559298492473,186.399295250171,012,2482,10,5495.130434782609,2860,295,464,388,56,317.4328203138477,2024-01-01,993,0,1402.5138889551163,4.616876125335693,19.37557299961099,84.48906358183932,27.79726366363796
114,186,237,154,8998.686038483997,1454.1559298492473,186.399295250171,012,2482,10,5495.130434782609,2740,292,471,404,55,332.4466347773513,2024-01-01,965,0,1402.5138889551163,4.616876125335693,13.352765834333914,84.48906358183932,27.798263663637957
114,186,237,154,8920.200190874762,1557.2912198001115,30.850532653833433,012,2482,10,6205.130434782609,2740,292,471,404,55,280.0328135905428,2024-01-01,938,0,1402.5138889551163,4.616876125335693,33.04154975656518,84.48906358183932,27.79926366363796
114,177,227,167,8920.200190874762,1557.2912198001115,30.850532653833433,013,2482,10,6205.130434782609,3110,300,474,400,56,245.64967397423396,2024-01-01,977,0,1402.5138889551163,4.616876125335693,40.81834357565608,84.48906358183932,27.800263663637956
114,177,227,167,8848.006099356351,1392.171341309968,248.10045575608981,013,2482,10,6197.173913043478,3110,300,474,400,56,333.7668860545439,2024-01-01,960,0,1402.5138889551163,4.616876125335693,35.13840866241808,84.48906358183932,27.80126366363796
114,181,215,163,8848.006099356351,1392.171341309968,248.10045575608981,013,2482,10,6197.173913043478,2917,329,457,432,58,347.73452039240203,2024-01-01,876,0,1402.5138889551163,4.616876125335693,40.74250540591929,84.48906358183932,27.80226366363796
114,181,215,163,8782.25893768771,1227.0513892649142,454.84385508894724,013,2482,10,5925.173913043478,2917,329,457,432,58,1.6603978208739194,2024-01-01,784,0,1390.8364355564117,5.247786045074463,32.27602504510549,84.48906358183932,27.803263663637956
114,181,215,163,8782.25893768771,1227.0513892649142,454.84385508894724,013,2482,10,5925.173913043478,2917,329,457,432,58,299.14618923004093,2024-01-01,720,0,1390.8364355564117,5.247786045074463,43.946179319636954,84.48906358183932,27.80426366363796
115,178,217,157,8723.10449042412,1073.374015913704,476.73366584583414,013,2482,10,6197.695652173913,2927,328,455,375,58,69.76825712390888,2024-01-01,669,0,1390.8364355564117,5.247786045074463,35.07465507197797,84.48906358183932,27.80526366363796
115,178,217,157,8723.10449042412,1073.374015913704,476.73366584583414,013,2482,10,6197.695652173913,2927,328,455,375,58,88.0882604760699,2024-01-01,679,0,1390.8364355564117,5.247786045074463,44.14203546452648,84.48906358183932,27.806263663637957
117,173,206,156,8723.10449042412,1073.374015913704,476.73366584583414,013,2482,10,6197.695652173913,3791,333,461,335,57,90.0,2024-01-01,663,0,1390.8364355564117,5.247786045074463,45.18740330004057,84.48906358183932,27.80726366363796
114,172,214,181,8670.677701515307,959.8726181517633,361.88491216453457,010,2482,10,6314.739130434783,3213,286,500,385,56,116.93624231617702,2024-01-01,697,0,1390.8364355564117,5.247786045074463,43.97472814818244,84.48906358183932,27.80826366363796
114,169,216,177,8670.677701515307,959.8726181517633,361.88491216453457,010,2482,10,6314.739130434783,3649,291,493,358,56,59.47338436039744,2024-01-01,691,0,1390.8364355564117,5.247786045074463,35.03544896487947,84.48906358183932,27.809263663637957
114,169,216,177,8625.101261389489,902.3300905362842,249.4101360156012,010,2482,10,6489.173913043478,3649,291,493,358,56,28.845892322166275,2024-01-01,642,0,1390.8364355564117,5.247786045074463,35.78232151065257,84.48906358183932,27.81026366363796
114,169,216,177,8625.101261389489,902.3300905362842,249.4101360156012,010,2482,20,6489.173913043478,3649,291,493,358,56,58.818673088190714,2024-01-01,604,0,1390.8364355564117,5.247786045074463,22.119497916310653,84.48906358183932,27.81126366363796
114,169,216,177,8586.484263679624,897.6982010755952,113.92668655692711,010,2482,10,6586.739130434783,3649,291,493,358,56,46.53946664641528,2024-01-01,580,0,1390.8364355564117,5.247786045074463,19.44331548526804,84.48906358183932,27.812263663637957
117,164,217,162,8586.484263679624,897.6982010755952,113.92668655692711,010,2482,20,6586.739130434783,4699,333,449,363,57,67.07116990822992,2024-01-01,564,0,1390.8364355564117,5.247786045074463,24.56332348681799,84.48906358183932,27.81326366363796
117,164,217,162,8554.920963381377,709.7565386677285,20.154772268888873,010,2482,10,6783.869565217391,4699,333,449,363,57,58.90814276645492,2024-01-01,547,0,1390.8364355564117,5.247786045074463,25.182892388119964,84.48906358183932,27.81426366363796
